record_id,machine_serial,machine_type_class,ambient_temp_k,engine_temp_k,rpm_speed,torque_nm,operating_hours_wear,failure_flag,TWF,HDF,PWF,OSF,RNF,worker_x,worker_y,worker_z,machine_x,machine_y,machine_z,distance_3d,worker_speed,machine_speed,relative_speed,direction_worker,direction_machine,ttc,in_restricted_zone,machine_status,risk_level
1029,L48208,L,296.3,307.4,1472,39.9,51,0,0,0,0,0,0,159.55023662162782,249.3381650153237,-606.6307280480452,159.1937812335305,39.40714670158215,-793.6403311915915,281.14720553225294,0.46179209292501583,7.359999999999999,7.8217920929250155,1,6,35.944090841606084,0,0,0
1030,M15889,M,296.2,307.3,1477,35.2,53,0,0,0,0,0,0,414.4577370753387,4.644737741254601,-282.61127844027385,430.67053157173416,88.53703822693537,-164.11846895464112,146.08668209648872,0.07596251696992007,7.385,7.46096251696992,6,6,19.58013885798452,0,3,0
1031,L48210,L,296.3,307.4,1760,28.4,56,0,0,0,0,0,0,18.50381735774631,81.8751480973114,-568.2298905346764,18.409720461414423,295.76768574536186,-761.4104936265459,288.2165365253822,0.6408576157390149,8.8,9.440857615739016,5,0,30.5286392673576,0,1,0
1032,L48211,L,296.4,307.5,1549,36.1,58,0,0,0,0,0,0,298.13493924102653,0.736375933153266,-166.94094921332385,416.6331268113446,278.2424233486825,-463.6882001594303,423.21431657460704,0.7216150364912368,7.744999999999999,8.466615036491236,1,5,49.98624772126134,0,1,0
1033,L48212,L,296.3,307.4,1648,34.0,60,0,0,0,0,0,0,115.00441864385152,124.7133927449545,-636.9611717920443,310.48691811498,12.858574020680425,-668.538270883927,227.42475955440415,0.35909792584679867,8.24,8.599097925846799,0,4,26.447513624751334,0,1,0
1034,H30447,H,296.4,307.5,1556,38.0,62,0,0,0,0,0,0,60.28344288863941,218.4946531481204,-788.8974328861519,20.18637877849294,165.3790764026016,-119.96384126825774,672.235962321325,1.1235767349169756,7.780000000000001,8.903576734916976,1,6,75.50178791462884,0,0,0
1035,M15894,M,296.3,307.4,1958,19.1,67,0,0,0,0,0,0,38.47660081460458,239.63154873438856,-598.6189685240612,301.0194581941458,190.04954804851013,-367.46078353773044,353.30048576134635,0.9116116104206902,9.79,10.70161161042069,7,7,33.01376452658029,0,2,0
1036,L48215,L,296.4,307.4,1403,48.4,70,0,0,0,0,0,0,348.1443879390699,283.55692833810195,-656.710635155385,213.00970237619327,16.234237930462335,-448.6587020194806,364.703181958347,0.8307577757651126,7.015000000000001,7.845757775765113,0,5,46.48412459085654,0,1,0
1037,M15896,M,296.4,307.5,1684,31.4,72,0,0,0,0,0,0,169.93748188403308,182.55138389123596,-418.7851702063068,420.5638040526716,218.43783744254569,-466.86691470530405,257.707673665988,0.9543496560776015,8.42,9.374349656077602,1,0,27.490725556509442,0,1,0
1038,H30451,H,296.4,307.5,1596,35.1,75,0,0,0,0,0,0,362.3833857643807,76.38805999586864,-647.2225312575678,453.5993553315229,296.36099631707435,-496.67028729803917,281.73466946596477,0.9639055949233775,7.98,8.943905594923377,2,4,31.500183725762863,0,3,0
1039,L48218,L,296.6,307.6,1498,41.1,80,0,0,0,0,0,0,32.678170399471185,277.2443847410097,-227.60759696037894,143.2465805988083,128.81387267578592,-444.5520450047354,285.16992089493573,0.8801881150122688,7.49,8.370188115012269,5,5,34.06971467982566,0,3,0
1040,L48219,L,296.7,307.7,1524,36.8,82,0,0,0,0,0,0,157.64516891530516,232.59472616411284,-618.9720214969971,392.0850045280599,134.82526417115102,-375.7808590612826,351.65728445087376,1.263459983132436,7.62,8.883459983132436,5,7,39.58562149416857,0,1,0
1041,L48220,L,296.7,307.7,1502,43.9,84,0,0,0,0,0,0,269.7456461876686,172.32854490094337,-269.7738650655082,154.90141466046975,197.80406543508582,-187.19849713989697,143.7250536601341,0.17147156369881755,7.510000000000001,7.6814715636988184,3,0,18.71061455715745,0,2,0
1042,L48221,L,296.6,307.6,1809,25.1,86,0,0,0,0,0,0,395.36158241948175,208.6920647156808,-366.14680773970696,399.9350692670907,214.49964455543773,-367.8608592599479,7.5883290752604635,0.9596707565221843,9.045,10.004670756522184,2,3,0.7584786406202849,1,0,2
1043,L48222,L,296.6,307.6,1542,37.4,88,0,0,0,0,0,0,159.37625146603494,277.29490650222874,-60.31260764608669,96.31917035241389,236.9317002353555,-196.71928615021716,155.60258943616958,0.6878067238288754,7.71,8.397806723828875,4,6,18.52895578016167,0,1,0
1044,L48223,L,296.5,307.6,1431,45.2,90,0,0,0,0,0,0,312.94568821850453,213.7182085418765,-50.07426724307629,339.24451414120887,23.27395269330903,-177.13622427941493,230.44605389663693,1.220022947621327,7.154999999999999,8.375022947621327,6,3,27.51587134004071,0,0,0
1045,L48224,L,296.5,307.6,1512,43.6,92,0,0,0,0,0,0,442.9888741180936,110.5123522754202,-147.8554375120026,443.4118883389372,98.53260597729967,-148.87483259391357,12.030479156350872,0.9104922788764224,7.5600000000000005,8.470492278876423,0,7,1.4202809896128807,1,2,2
1046,H30459,H,296.4,307.5,1403,52.8,94,0,0,0,0,0,0,307.9315940911523,213.908460686729,-230.01247302593663,232.4291710114602,259.22218568129426,-93.82250483621044,162.17785606952185,0.7658962740904455,7.015000000000001,7.780896274090446,3,4,20.843081613818295,0,3,0
1047,L48226,L,296.4,307.5,1331,47.8,99,0,0,0,0,0,0,116.47973737681689,12.083448820616361,-510.1576894995697,107.82235009284746,5.845906403191551,-505.19985348602887,11.765943563138984,1.2325435625323253,6.654999999999999,7.887543562532325,1,6,1.4917120228698282,1,0,2
1048,M15907,M,296.6,307.7,1474,52.6,101,0,0,0,0,0,0,12.20039077826901,115.92466854917437,-235.04245465152235,20.258402919768066,107.31376351002514,-233.57935120276574,11.883598653924464,0.7451159096613981,7.37,8.115115909661398,5,2,1.4643781784775893,1,0,2
1049,L48228,L,296.5,307.6,1607,33.5,104,0,0,0,0,0,0,435.04943695046495,121.89690955367378,-82.493347190382,427.7213046476949,165.26714555969713,-141.71673055463543,73.77050922539709,0.9256681072661826,8.035,8.960668107266184,0,4,8.23270188587576,0,3,1
1050,L48229,L,296.5,307.6,1415,44.2,106,0,0,0,0,0,0,10.63470542519357,50.0514703262504,-782.4668184534169,80.53225665211272,149.04198313473836,-165.90014175211627,628.362360515088,0.6111060379542369,7.075,7.686106037954237,4,3,81.75301738126102,0,1,0
1051,L48230,L,296.6,307.6,1671,28.8,108,0,0,0,0,0,0,437.3508363420997,6.925644165531053,-396.5639748516959,443.7021213536148,15.190451013857668,-400.0045314214671,10.976487737315573,0.8395059864235734,8.355,9.194505986423573,2,1,1.193809406783055,1,3,2
1052,L48231,L,296.6,307.7,1556,37.7,110,0,0,0,0,0,0,264.468567013606,40.01437099132284,-636.501271708674,457.4199224213488,88.32045050815498,-281.483129597431,406.941745339662,1.4195999353265503,7.780000000000001,9.199599935326551,5,2,44.23472196622397,0,1,0
1053,L48232,L,296.7,307.7,1927,23.9,112,0,0,0,0,0,0,469.5338492564481,196.38644873911653,-381.5927630983622,21.02504315102277,177.0599938820349,-104.96906716759258,527.3085720542155,1.0581059424693935,9.635,10.693105942469394,1,5,49.31294750947192,0,0,0
1054,M15913,M,296.7,307.7,1597,32.1,114,0,0,0,0,0,0,399.3916178868327,240.68664490910626,-450.1646826808316,397.2633864991858,152.00197609854723,-731.4988159120697,294.98880380761904,0.9278730777534189,7.984999999999999,8.912873077753419,4,0,33.09693756819142,0,1,0
1055,H30468,H,296.8,307.8,1627,30.5,117,0,0,0,0,0,0,498.96705526666875,296.46104781809225,-368.1735638357867,508.2592334993409,291.7939028676111,-369.038429275816,10.434309297979654,0.3878878701389688,8.135,8.522887870138968,6,1,1.224269221532011,1,1,2
1056,L48235,L,296.8,307.8,1480,39.4,122,0,0,0,0,0,0,175.35590772585508,103.90905093254828,-386.7783339359569,334.82679762548713,197.90049450726107,-69.49378849159223,367.334777782442,1.5073226906166632,7.4,8.907322690616663,0,6,41.239639624755874,0,1,0
1057,L48236,L,296.8,307.8,1565,39.5,124,0,0,0,0,0,0,383.59414446556343,179.81376667833052,-79.91972062357854,358.7025220145491,161.27849719802742,-388.8626866218614,310.4978346506904,0.43373073768890175,7.824999999999999,8.258730737688902,4,1,37.59631407205548,0,3,0
1058,L48237,L,296.8,307.8,1573,36.4,126,0,0,0,0,0,0,200.96545680462108,281.1434900445366,-385.86041829894793,462.792579145284,2.083365824681105,-731.1711861076454,515.4294532595375,0.8213459788780084,7.865,8.686345978878009,3,0,59.337891273600185,0,1,0
1059,L48238,L,296.7,307.8,1605,31.3,128,0,0,0,0,0,0,239.9378101519544,50.112534401445785,-165.32593390634952,248.0698140047983,46.641994290542115,-166.65609715729437,8.941111206009204,0.938459600383127,8.025,8.963459600383127,3,7,0.9975067222511977,1,2,2
1060,M15919,M,296.7,307.9,1874,21.3,130,0,0,0,0,0,0,313.75273160918505,215.2936759028228,-560.1347848993651,424.1155540452715,60.34632229067154,-122.94525598041184,476.7843528932597,0.9894150801688814,9.370000000000001,10.359415080168882,1,4,46.02425418844083,0,1,0
1061,H30474,H,296.7,307.9,1424,53.8,133,0,0,0,0,0,0,436.83855709316936,226.49361994474896,-471.4244834067133,22.659006299810713,69.34638288526565,-195.17686937256826,522.0657991770537,0.5881655302685277,7.12,7.708165530268528,4,6,67.72892942257126,0,1,0
1062,L48241,L,296.7,307.9,1420,50.1,138,0,0,0,0,0,0,492.04173459964755,26.692660760801513,-447.1898929663926,210.27139012865908,194.39182879655084,-204.82121296876016,407.7500644107573,1.0011524346084628,7.1,8.101152434608462,1,3,50.332353045084304,0,1,0
1063,L48242,L,296.8,307.9,1372,49.0,140,0,0,0,0,0,0,384.1367069322591,258.3748155549195,-590.9539674984652,219.75946433446208,143.3254966379606,-435.5297115467915,253.79701141944622,0.43176734692904717,6.859999999999999,7.2917673469290465,0,2,34.80596669425194,0,1,0
1064,M15923,M,296.8,307.8,1664,32.8,142,0,0,0,0,0,0,208.88339108366688,243.93151413325316,-515.1573038915335,269.1392379218146,172.34398806127655,-143.5645932170653,383.19274992317804,1.2973938801116396,8.32,9.61739388011164,4,7,39.84372010754434,0,2,0
1065,M15924,M,296.8,307.9,1409,44.3,145,0,0,0,0,0,0,210.6785011385351,10.020901973230334,-351.11519039991856,240.67023738393002,149.2496812597314,-570.7313035353054,261.7544543523903,0.41475323160593625,7.045,7.459753231605936,0,7,35.0888891663833,0,0,0
1066,L48245,L,296.8,307.9,1718,25.2,148,0,0,0,0,0,0,368.79115079444574,27.325324464015445,-364.8591775216007,483.9807604414774,125.35878877020116,-531.0669851598398,224.731487812495,0.6443773430309251,8.59,9.234377343030925,0,3,24.33639859671721,0,1,0
1067,M15926,M,296.9,307.8,1544,40.3,150,0,0,0,0,0,0,119.38857288415117,14.738068167555696,-322.6734915698896,152.03146799284127,28.038850251362838,-319.3528928351606,35.40474235289607,0.9713393810918147,7.720000000000001,8.691339381091815,5,2,4.073565741768157,0,0,2
1068,L48247,L,296.9,307.8,1466,45.7,153,0,0,0,0,0,0,55.23705656569733,100.42305953980866,-536.1365634348942,132.5083309645631,42.325623069907735,-497.6534189592536,104.05342080072147,0.7488100083564286,7.33,8.07881000835643,6,3,12.879795501205297,0,0,1
1069,L48248,L,296.8,307.8,1394,47.7,155,0,0,0,0,0,0,177.31107882038827,152.78669720397784,-563.1263786352072,484.31439072477207,290.791734299423,-624.7629311698969,342.1921804956056,1.2547745380841118,6.97,8.224774538084112,6,5,41.60505299094998,0,0,0
1070,M15929,M,296.9,307.8,1840,24.6,157,0,0,0,0,0,0,143.61949582704088,159.70431838638865,-341.2865879343777,222.6512731045145,172.42552940317336,-545.1308337793452,218.99846481990073,1.1775842490009845,9.2,10.377584249000984,4,3,21.10302933372793,0,1,0
1071,M15930,M,296.9,307.8,1477,37.2,160,0,0,0,0,0,0,148.15406022799505,80.3000279308328,-700.3536886793563,285.57872606869256,86.04509594608743,-282.2166517512218,440.1785163305536,0.9481019496904226,7.385,8.333101949690423,0,7,52.82288864195479,0,3,0
1072,L48251,L,296.9,307.8,1425,49.1,163,0,0,0,0,0,0,116.80387552495498,273.47906596808224,-610.226342350895,40.51277215422877,213.85207942026813,-477.42477762745733,164.3531732924237,0.5843249106227548,7.125,7.709324910622755,3,7,21.318750370212033,0,0,0
1073,M15932,M,297.0,307.9,1414,46.2,165,0,0,0,0,0,0,21.046594818180942,110.47883696157396,-768.4041972852536,19.908368543286702,118.40763715624314,-768.0866700096788,8.016374189780542,0.762356415122635,7.07,7.832356415122636,1,4,1.023494560883696,1,3,2
1074,L48253,L,297.0,307.8,1414,47.5,168,0,0,0,0,0,0,8.936967366706906,13.66504678960575,-745.5418605529399,19.825849330757926,88.94029599930813,-440.7483089194014,314.1401598194607,0.36181861208361604,7.07,7.4318186120836165,1,4,42.26962150404085,0,3,0
1075,L48254,L,297.0,307.9,1595,31.7,170,0,0,0,0,0,0,493.8611948680158,90.06813346241591,-617.4625405545434,68.75242124389408,97.35347437182598,-695.5817995184439,432.2882883278704,0.5474870380748009,7.975,8.5224870380748,1,0,50.72325559388857,0,1,0
1076,H30489,H,296.9,307.8,1345,54.5,172,0,0,0,0,0,0,213.88656686793118,159.33282676324666,-785.3530397773108,199.71900047018573,161.40538908126655,-782.6126783602908,14.578238332956877,0.7270038416152929,6.725,7.4520038416152925,1,1,1.9562843287258567,1,3,2
1077,L48256,L,296.9,307.7,1653,35.9,177,0,0,0,0,0,0,192.16332357984084,122.46654677646961,-615.9420559344039,381.81123192663216,65.18693153447052,-750.5526728576489,239.5147211572621,1.063769130011886,8.265,9.328769130011887,6,6,25.674847112113806,0,3,0
1078,L48257,L,296.8,307.6,1547,36.5,179,0,0,0,0,0,0,339.82364134653494,82.15275572977775,-308.76775770348047,435.04243844988054,242.93651305469734,-93.16817324600459,285.30898471580423,0.9274293497164549,7.735000000000001,8.662429349716456,7,7,32.93637075667961,0,1,0
1079,H30492,H,296.9,307.7,1656,30.8,181,0,0,0,0,0,0,109.12694393253209,39.396974929295226,-754.1696911483002,125.73219027311266,175.25300244977436,-169.25802827241534,600.7114513540668,0.719074657541964,8.280000000000001,8.999074657541964,3,5,66.75258003895114,0,3,0
1080,L48259,L,297.0,307.7,1731,28.5,186,0,0,0,0,0,0,474.98059197511265,245.74935002886892,-472.44749165401925,166.4319208015294,17.11335182479813,-77.67968314003406,550.7434291906625,0.5723757017234152,8.655,9.227375701723414,4,7,59.68581392950101,0,0,0
1081,L48260,L,297.0,307.8,1774,28.0,188,0,0,0,0,0,0,393.17250720777605,298.8435726372576,-115.16840981033795,284.69918872032866,299.0112229519649,-613.5109364166328,510.0115319820258,1.029324072924831,8.870000000000001,9.899324072924832,7,4,51.51983390228975,0,1,0
1082,L48261,L,297.0,307.8,1521,40.2,190,0,0,0,0,0,0,44.705501156129756,98.86264005716463,-206.53637830594926,41.842931733972634,172.4914518491878,-439.0805844302087,243.9389350463839,0.6266996968791925,7.605,8.231699696879193,4,2,29.63409065309637,0,1,0
1083,H30496,H,297.1,307.9,1420,39.8,192,0,0,0,0,0,0,208.79038789246417,114.48631325298118,-570.9218732788571,217.02744302811962,124.61051777538073,-572.0342213667224,13.099080608492372,1.0041443465289683,7.1,8.104144346528969,7,6,1.616343447054068,1,2,2
1084,L48263,L,297.0,307.8,1683,32.3,197,0,0,0,0,0,0,439.55915378108233,185.41125740308712,-106.39589060626474,241.64602935440948,150.48544988352978,-483.1497776377645,427.00457637426433,0.9552727937460666,8.415000000000001,9.370272793746068,0,2,45.570132884418996,0,2,0
1085,M15944,M,297.0,307.7,1498,47.1,199,0,0,0,0,0,0,472.36601114570516,215.5324424206624,-552.7651274392064,476.95337562491983,233.5855229853247,-557.0605501049062,19.115655537186164,1.1201215754062583,7.49,8.610121575406259,0,5,2.220137703024735,0,3,2
1086,L48265,L,297.0,307.8,1385,56.4,202,1,0,0,0,1,0,233.70075562493486,117.60886044107738,-745.6133777468282,233.16056819524997,138.12234594361706,-747.2175262725572,20.583201461742867,0.5432966034332805,6.925,7.468296603433281,6,3,2.756077129057847,0,1,2
1087,L48266,L,297.0,307.9,1455,49.0,204,0,0,0,0,0,0,306.70569460535387,271.47885509454454,-54.4580324239148,66.64519047094886,126.82822004113126,-708.8137428024934,711.8526867067895,0.6669350336850435,7.2749999999999995,7.941935033685043,3,5,89.63214678633442,0,1,0
1088,H30501,H,296.9,307.8,1549,35.8,206,1,1,0,0,0,0,83.5169730460376,168.0011967686755,-147.48310460812115,69.30064424527119,156.47498802306114,-138.64568728947137,20.323814540655224,0.7993432586636748,7.744999999999999,8.544343258663673,2,1,2.3786280496219026,0,0,2
1089,M15948,M,296.9,307.8,1392,43.9,0,0,0,0,0,0,0,495.58431306848826,135.1170229217793,-450.55041252418073,103.38109968934428,288.6372754700759,-601.9405701093343,447.56095488891424,0.7075924465375667,6.96,7.667592446537567,4,3,58.37046739371471,0,3,0
1090,M15949,M,296.9,307.7,2008,17.5,3,0,0,0,0,0,0,115.8358506917217,194.00182594797155,-300.21760685569706,348.2950743971287,54.531373087242464,-246.35768278301327,276.38775176916323,0.5979081191065756,10.04,10.637908119106575,0,1,25.98140054178017,0,1,0
1091,L48270,L,296.9,307.7,1464,41.4,6,0,0,0,0,0,0,471.3658870675628,285.84115447475193,-296.57894160749737,473.4052287974686,157.92128363685484,-327.2212635934044,131.55456725847117,0.5952545617159977,7.32,7.915254561715998,7,3,16.6203836190899,0,1,0
1092,L48271,L,297.0,307.7,1447,46.4,8,0,0,0,0,0,0,324.8233244961842,238.36568832651164,-654.1383269521548,44.9522549775585,26.129053781106048,-697.8014914295169,353.947279307013,0.4161061134000001,7.235,7.6511061134,3,1,46.26092934289809,0,1,0
1093,M15952,M,296.9,307.6,1685,32.0,10,0,0,0,0,0,0,303.86839743942954,12.003939160537303,-649.9635251347758,121.11816655623558,298.0130709411269,-345.766229404717,455.77940396558967,0.5682676198007455,8.424999999999999,8.993267619800744,5,4,50.68006682711039,0,1,0
1094,M15953,M,296.8,307.5,1443,39.2,13,0,0,0,0,0,0,256.3442555082543,99.69297322198788,-447.8144724861307,268.30284707767953,92.88136105232215,-450.69104023989837,14.059893837304822,1.009636602257325,7.215,8.224636602257325,5,4,1.709485113718697,1,1,2
1095,L48274,L,296.9,307.5,1354,44.4,16,0,0,0,0,0,0,115.33490585887934,141.1634054853668,-116.32014489672656,254.53653198110615,244.3749689741659,-460.832171927467,385.64006057683406,1.067438886900458,6.77,7.837438886900458,4,4,49.204857114917374,0,2,0
1096,L48275,L,296.9,307.5,2721,9.3,18,1,0,0,1,0,0,88.26401600275413,94.35527166273158,-792.5046688560719,86.67964684872422,82.21141014854199,-791.7549790135403,12.26970386570319,0.8883294913697848,13.605,14.493329491369785,7,6,0.8465759281198515,1,1,2
1097,L48276,L,297.0,307.6,1680,35.8,20,0,0,0,0,0,0,110.24310453508768,210.05626824913696,-213.12077303798048,363.4331031129109,241.49556594891467,-401.01907676224045,316.85860783975494,0.7263162351148829,8.4,9.126316235114883,3,4,34.7192229237678,0,1,0
1098,H30511,H,296.9,307.5,1397,48.3,22,0,0,0,0,0,0,93.21913107212725,247.8807449587743,-756.8549122140093,366.3156104121957,160.3229779221491,-531.6354980346105,364.65303251130655,0.768046017240808,6.985,7.753046017240808,7,5,47.03351840043393,0,2,0
1099,M15958,M,296.9,307.4,1521,37.9,27,0,0,0,0,0,0,389.79223678337667,219.40352855558146,-441.3334138376616,286.3772317278071,133.49231028546512,-798.0702639581813,381.2303515319959,1.2230655429007442,7.605,8.828065542900745,6,6,43.18390588282044,0,2,0
1100,M15959,M,296.8,307.4,1472,43.9,30,0,0,0,0,0,0,175.06262958336504,296.7999860484826,-321.5953751948927,166.27477277850608,293.1039657278748,-319.1588458174215,9.839901871478794,1.056399521800047,7.359999999999999,8.416399521800047,4,0,1.169134360362957,1,0,2
1101,H30514,H,296.8,307.5,1695,30.0,33,0,0,0,0,0,0,28.921338281698183,81.76429436790873,-284.93054968815136,421.15819494323387,0.7030619539759586,-89.62955982678841,445.6042546531798,0.016217766164261405,8.475,8.491217766164262,7,2,52.47825069671634,0,3,0
1102,H30515,H,296.7,307.5,1607,33.6,38,0,0,0,0,0,0,484.5513150704057,262.49684850732643,-756.1405522880665,198.4682188762209,111.1964852354664,-534.0155120157638,392.52372077394267,0.5443700052528323,8.035,8.579370005252832,3,4,45.75204479275458,0,2,0
1103,L48282,L,296.8,307.5,1347,54.8,43,0,0,0,0,0,0,441.89294248171285,229.98679955234584,-486.0472869620238,6.171474148038758,285.583216627057,-577.1567145832095,448.60348567510954,0.6442235121620845,6.735,7.379223512162085,6,4,60.79277649413148,0,1,0
1104,M15963,M,296.7,307.4,1540,38.7,45,0,0,0,0,0,0,463.8761415976065,108.65362726744382,-362.12205462325653,106.51514437637877,202.67305283499573,-339.5750113877679,370.20927038320605,1.2593642314437248,7.699999999999999,8.959364231443724,1,6,41.3209309075662,0,1,0
1105,L48284,L,296.6,307.4,1389,42.7,48,0,0,0,0,0,0,497.45391132321765,220.2373630970906,-750.4658470204948,17.68105534411235,275.79570088575,-122.15259728772503,792.4936984115017,0.9897135779260645,6.945,7.934713577926065,5,0,99.87678706086825,0,0,0
1106,M15965,M,296.6,307.5,1734,27.0,50,0,0,0,0,0,0,86.94762460974364,31.22278692547409,-698.6790825535177,196.74811139952263,60.078770943991074,-573.1534655814925,169.24980126770288,0.368240244353362,8.67,9.038240244353362,2,2,18.725968406675364,0,2,0
1107,L48286,L,296.7,307.6,1540,38.6,53,0,0,0,0,0,0,198.12100945132937,236.8000447021657,-302.2632578719711,178.91781271483416,147.34807458291763,-632.6831440011333,342.8523280841533,1.0084404665778959,7.699999999999999,8.708440466577896,7,3,39.370117921800755,0,1,0
1108,M15967,M,296.7,307.5,1515,42.1,55,0,0,0,0,0,0,379.11923785204567,159.6991807761308,-408.77135255701126,49.31496726729762,10.344579125620413,-123.52808560356243,460.91363103340393,1.6617383910412182,7.575,9.236738391041218,7,2,49.900041716072366,0,3,0
1109,L48288,L,296.6,307.4,1504,45.8,58,0,0,0,0,0,0,348.0103090268961,87.68705181277595,-678.6285040487821,377.5127954337326,203.1156455744721,-219.8703224824999,473.97597630680633,1.047106734399169,7.52,8.567106734399168,7,1,55.32509293991508,0,3,0
1110,L48289,L,296.6,307.5,1557,35.1,60,0,0,0,0,0,0,76.94795316992753,196.73319053525404,-398.5704973139499,276.5303670028015,235.20488040267733,-273.05349233413256,238.88852917567064,0.5391974146745908,7.785,8.324197414674591,6,3,28.698085506061876,0,0,0
1111,L48290,L,296.5,307.4,1292,52.5,62,0,0,0,0,0,0,407.9165624953089,192.4859996143227,-115.48071991668814,414.2035455000363,176.32090175663583,-116.18335054890169,17.35886614544996,1.2505196387774928,6.46,7.710519638777493,2,6,2.251322473539827,0,1,2
1112,H30525,H,296.5,307.4,1432,49.2,64,0,0,0,0,0,0,112.22028591833033,62.845866815879916,-788.309311418477,379.5630379328049,26.030997879362438,-480.8346187080111,409.10654881935255,0.9004888925025433,7.16,8.060488892502544,4,3,50.754557729107795,0,1,0
1113,M15972,M,296.5,307.4,1350,55.6,69,0,0,0,0,0,0,111.90880741131154,9.11922444345784,-318.02466988560906,333.9655960209977,74.25829698564914,-321.61108362694006,231.44152285799473,0.5979252734101507,6.75,7.347925273410151,3,6,31.49753355488105,0,1,0
1114,M15973,M,296.6,307.4,1790,25.8,72,0,0,0,0,0,0,268.4872114467068,130.08677607050217,-744.7621740459936,95.7975698994395,196.74821006478723,-637.3184172006959,214.03181998228567,0.8146447269401694,8.95,9.764644726940169,5,1,21.91905860044068,0,1,0
1115,H30528,H,296.4,307.3,1540,37.4,75,0,0,0,0,0,0,296.46996742085156,170.85356080332636,-795.1629177764744,294.2102578756778,168.18224786111918,-794.8781652397663,3.5104535420532996,0.7273923331004764,7.699999999999999,8.427392333100476,6,4,0.4165527607235283,1,2,2
1116,M15975,M,296.4,307.3,2077,19.1,80,0,0,0,0,0,0,290.0431039189056,262.9815835111795,-687.0091335045247,88.7130329277635,82.26316350925902,-487.70329105053975,336.02940890580027,0.5898118467103914,10.385,10.974811846710391,4,2,30.618238708713925,0,1,0
1117,L48296,L,296.4,307.3,1487,37.5,83,0,0,0,0,0,0,45.743418698877434,278.46503869427835,-482.8200261095605,385.85013197914174,121.87231331434332,-233.94491230260815,449.59168178764514,0.43474393542693873,7.435,7.869743935426938,6,1,57.1291372980682,0,2,0
1118,L48297,L,296.5,307.4,1523,40.7,85,0,0,0,0,0,0,438.7304313151902,158.64156544702993,-198.24200076353532,484.1432415550556,105.3798232846938,-191.23702697825104,70.34348704593569,0.619472893942451,7.615,8.234472893942451,3,2,8.542561005657408,0,3,1
1119,L48298,L,296.5,307.5,1443,41.8,87,0,0,0,0,0,0,132.80002129435303,226.14104513056347,-588.660877546581,362.7510901058324,1.3694769608293078,-743.5033557646518,356.8976673582176,0.784938660203402,7.215,7.9999386602034015,1,5,44.61255048537376,0,1,0
1120,L48299,L,296.5,307.5,1340,59.1,89,0,0,0,0,0,0,64.75746064140209,131.79098169839907,-330.74509070843106,332.8885346750911,172.9539319325505,-293.41245666815445,273.8291198883422,1.0385765403176048,6.7,7.738576540317605,4,3,35.3849468906466,0,1,0
1121,H30534,H,296.6,307.7,1654,31.0,91,0,0,0,0,0,0,444.3740399344886,223.8246469718679,-491.63252153352,451.660723409369,200.73382965633965,-572.9358994467682,84.83231023888627,0.4172238202445161,8.27,8.687223820244515,3,3,9.765180683061821,0,1,1
1122,L48301,L,296.6,307.6,1459,40.2,96,0,0,0,0,0,0,477.82574911487666,61.44045748175008,-624.2511560254941,134.5660969428361,82.93071257452208,-530.9036082611431,356.3745004161219,0.3861555849944859,7.295,7.681155584994486,3,4,46.3959486919282,0,0,0
1123,L48302,L,296.5,307.6,1541,38.5,98,0,0,0,0,0,0,431.0638086327253,111.31942044105942,-414.31466428785603,138.57787523290915,206.33535728783667,-249.9199804288412,348.71429791842183,0.8315123292010673,7.705000000000001,8.536512329201068,6,5,40.84973868374392,0,0,0
1124,H30537,H,296.6,307.7,1386,62.3,100,1,0,0,1,0,0,404.75803736243904,190.26839964408444,-201.90163222053252,393.1984414981347,201.26536176288909,-202.33191642749944,15.96065715712332,0.70125715608609,6.930000000000001,7.6312571560860905,6,4,2.091484644098824,0,0,2
1125,M15984,M,296.7,307.8,1258,69.0,105,1,0,0,1,0,0,327.62099031951084,5.447389682123649,-175.6307224578918,326.31965960222345,17.028526267500254,-172.02522180523817,12.19900902537538,0.681887306117188,6.29,6.971887306117188,2,7,1.7497427152432419,1,1,2
1126,M15985,M,296.7,307.8,1375,51.4,108,0,0,0,0,0,0,275.4286853045696,216.7383931016862,-165.1103510920725,308.6870741817837,137.15622669282487,-581.2273050141018,424.96207005141525,0.5242404679016279,6.875,7.3992404679016275,0,1,57.43320167724344,0,1,0
1127,L48306,L,296.8,307.9,1706,30.8,111,0,0,0,0,0,0,43.493379955705066,250.66065038045002,-546.0816405837654,488.5243781547562,261.5804689661659,-269.1135386641819,524.2930108984151,0.5388643950141099,8.53,9.06886439501411,0,2,57.812421496418175,0,1,0
1128,M15987,M,296.7,307.8,1672,32.4,113,0,0,0,0,0,0,204.22660653534936,119.74249832818543,-204.9079514631852,189.4638273710271,114.29870243470357,-201.09529666163354,16.189839375986182,0.46327509686206536,8.36,8.823275096862066,6,5,1.8349013487909929,0,1,2
1129,M15988,M,296.8,307.9,1843,25.2,116,0,0,0,0,0,0,186.344258506157,134.3827251531493,-640.866158668319,412.93980142885647,55.39586651326687,-470.3050580674278,294.4071210898559,0.26251271311063595,9.215,9.477512713110636,0,4,31.06375375076947,0,3,0
